<div class=jp> いい大学であればあるほど入るのが難しいです。 </div>;"<div class=jp> {Ana/NP} であれば ({ANa/NP}で)あるほど  ""the (more) ~, the (more) ~""  This structure is used when the more something happens or is in some state, the more another thing happens or is in some state.  (In this case, it appears that Ana in this structure do not need to be restated before ほど) </div><br> The better the university, the harder it is to get in."
<div class=jp> 便利なら便利なほど... </div>;"<div class=jp> ANa ならANa　なほど  ""the (more) ~, the (more) ~""  This structure is used when the more something happens or is in some state, the more another thing happens or is in some state. </div><br> The more convenient it is..."
<div class=jp> ある日、うさぎとかめが競走をしました。さて、どちらがレースに勝ったでしょうか。 </div>;"<div class=jp> (S1.) さて、S2.  ""well; now; well now""  さて always occurs at the beginning of a sentence and signals that (a) the speaker/writer is beginning a new topic (the new topic and the previous topic may be part of the same discourse)  (b) the speaker/writer is going to ask a question about the information just provided, AS SEEN HERE or  (c) the speaker is leaving.  さてis not used in casual situations. </div><br> One day, a rabbit and a turtle raced. Well now, which one won the race do you suppose?"
<div class=jp> さて、もう遅いですだら、今日はこれで失礼します。 </div>;"<div class=jp> (S1.) さて、S2.  ""well; now; well now""  さて always occurs at the beginning of a sentence and signals that (a) the speaker/writer is beginning a new topic (the new topic and the previous topic may be part of the same discourse)  (b) the speaker/writer is going to ask a question about the information just provided, or  (c) the speaker is leaving. AS SEEN HERE  さてis not used in casual situations. </div><br> Well, its already late, so I'm going to excuse myself for today."
<div class=jp> 古代のヨーロッパはローマを中心として発展した。 </div>;"<div class=jp> N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N. </div><br> Ancient europe developed with Rome as the center."
<div class=jp> 地球や火星、木星、金星などの惑星は、太陽を中心として回っている </div>;"<div class=jp> N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N. </div><br> The planets Earth, Mars, Jupiter, Venus, etc. go around their center, the sun."
<div class=jp> 私は、最近、日本の若者言語を中心とした言語の研究をしています。 </div>;"<div class=jp> N1を中心(と/に)した N2 (= N1中心のN2)  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  N1を中心(と/に)する   literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify nouns. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N. </div><br> Lately, I am making the language of young Japanese people the focus of my language research."
<div class=jp> 日本と私の国は、朝と夜が逆だ。いま、こちらは午後９時だが、日本は午前１０時だ。 </div>;"<div class=jp> X は 逆 だ。 ""be opposite; the other way""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended. </div><br> The mornings and evenings in my country are opposite that of Japan. Here it is 9PM, but in Japan it is 10AM."
<div class=jp> 日本語で数字を１００から逆に数えてみて下さい。 </div>;"<div class=jp> 逆 に V。 ""in the opposite direction; the other way; the wrong way; contrary to one's expectations; contrary to one's intention; conversely""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended. </div><br> Try counting backwards (lit. numbers in the opposite direction) in Japanese."
<div class=jp> 一方通行の道だということを知らないで、逆の方向に進んでしまい、警察につかまってしまった。 </div>;"<div class=jp> 逆 の N。 ""opposite N; the reverse of N""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended. </div><br> Without knowing it was a one-way road, I went in the opposite direction and was caught by the police."
<div class=jp> その本なら、大学の図書館に行けば、あるはずだよ。 </div>;"<div class=jp> {V/A} -plain<ruby><rb>はず　</rb><rt>seen here</rt></ruby>  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun. </div><br> If it's that book (you need), if you go to the university's library it should be there."
<div class=jp> この点について、もう一度、説明していただきませんか。 </div>;"<div class=jp> DemA点  ""point; aspect; viewpoint; respect""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."" </div><br> Would you please explain this point once more?"
<div class=jp> サービスという点では、日本のデパートは最高だ。 </div>;"<div class=jp> N {という/の} 点で (は） ""in terms of ~; with regard to ~; with respect to ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."" </div><br> Japanese departments stores are the best in terms of service."
<div class=jp> この車はガソリンがなくても走れるという点で環境(environment) にいいですが、値段が高いです。 </div>;"<div class=jp> S +　という点で  ""in that ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."" </div><br> This car is good to the environment in that it doesn't need gasoline to run, but it is expensive."
<div class=jp> この留学プログラムは、ホームステイが出来るという点が、セールスポイントですね。 </div>;"<div class=jp> S(という）点が  ""the fact that ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."" </div><br> The fact that you can do home stay is this foreign study program's sales point, it seems."
<div class=jp> 漢字を覚えば覚えほど、単語の数がますます増えて、ますます日本語が分かるようになります。 </div>;"<div class=jp> ますます(~)V ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。 </div><br> The more you memorize kanji, the more and more the number of your vocabulary will increase, and you will come to understand Japanese even more."
<div class=jp> 台風が近づいてきたので、風がますます強くなってきた。 </div>;"<div class=jp> ますます A-stem くなる  increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。 </div><br> Because a typhoon drew near, the wind grew stronger and stronger."
<div class=jp> 話すのは速すぎので、ますますゆっくり話すようにする。 </div>;"<div class=jp> ますます Adv  ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。 </div><br> I talk too fast, I'm trying to talk increasingly slower."
<div class=jp> この作文は、コンピュータで書き直して、来週の月曜日に出して下さい。 </div>;"<div class=jp> V-masu 直す ""again, re-V""  直す, when attached to the masu-stems of verbs, creates compound verbs with the meaning ""again; re-."" </div><br> Use the computer to rewrite this essay, then turn it in monday of next week."
<div class=jp> 作文を書いたことは書いたけれど、まだ間違いがたくさんあるから書き直さなくてはいけない。 </div>;"<div class=jp> {V/A} - plain.aff ことは {V/A}-plain.aff (が／けれど）  ""It is certainly true that~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark. </div><br> It is certainly true that you wrote an essay, but there are still many mistakes so it must be rewritten."
<div class=jp> 私はテニスをすることはしますが、あまり上手じゃありません。 </div>;"<div class=jp> {V/A} - plain.aff ことは {V/A}-plain.aff (が／けれど）  ""It is certainly true that~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark. </div><br> I do play tennis, but I'm not very good."
<div class=jp> このアパートは駅に近くて便利なことは便利だけれど、家賃はとても高いです。 </div>;"<div class=jp> ANa {な/だった} ことは ANa {だ/だった} が  ""It is certainly true that ~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark. </div><br> This apartment is close to the train station and certainly convenient, but the rent is very expensive."
<div class=jp> あの人は、いい人はいい人だけど、ちょっとがんこ(stubborn)だね。 </div>;"<div class=jp> NP は NP {だ／だった}が [alternatively: NP {だった}ことは NP {だ/だった} が]  ""It is certainly true that ~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark. </div><br> That person is indeed a good person, but a little stubborn, don't you think?"
<div class=jp> 友達が手伝ってくれたおかげで、仕事が早く終わった。 </div>;"<div class=jp> {V/A}-plain　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result. </div><br> Thanks to my friend helping me out, work ended early."
<div class=jp> ハンサムなせいで、うそを信じて、ばかなことをしました。 </div>;"<div class=jp> ANa {な/じゃない／だった／じゃなかった} せい／おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result. </div><br> Because he was handsome, I believed his lies and did foolish things."
<div class=jp> シートベルトのおかげで、大丈夫でした。 </div>;"<div class=jp> N {の/じゃない／だった／じゃなかった}　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result. </div><br> Thanks to the seatbelt, I was ok."
<div class=jp> ゆうべ飲み過ぎたせいで、朝から頭がガンガンする。 </div>;"<div class=jp> {V/A}-plain せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result. </div><br> Due to drinking too much last night, I head has pounded since morning."
<div class=jp> 犬のせいじゃない！ </div>;"<div class=jp> N {の/じゃない／だった／じゃなかった} せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result. </div><br> It's not because (the fault of) the dog!"
<div class=jp> 日食(solar eclipse)を見ているうちに、どんどん空が暗くなってきて、ついに真っ暗になってしまった。 </div>;"<div class=jp> どんどん-V  ""at a fast pace; one after another; keep V-ing vigorously; with no hesitation; with no delay""  どんどん expresses the idea that something proceeds from one stage to the next or continues to happen at a fast pace with no delay, or that someone keeps doing something with no hesitation. In some situations both ますますand どんどん can be used, bearing in mind that ますます does not convey the idea that something happens at a fast pace and cannot describe a controllable future action. </div><br> While watching the solar eclipse, the sky darkened at a fast pace until it finally became totally dark."
<div class=jp> 私はもう５回も日本に行っています。行くたびに、新しいことを学んで帰ります。 </div>;"<div class=jp> V-plain.non-past たびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time. </div><br> I have already been to Japan as many as 5 times. Every time I go, I return having learned something new."
<div class=jp> 彼は、デートのたびにおいしいレストランに連れて行ってくれる。 </div>;"<div class=jp> Nのたびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time. </div><br> Every time my boyfriend takes me on a date he takes me to a delicious restaurant."
<div class=jp> 15年も飼っていた犬が、年を取ってとうとう死んでしまったので、とても悲しい。 </div>;"<div class=jp> とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal. </div><br> Because the dog I kept for as many as 15 years, being old, at long last died, I am very sad."
<div class=jp> この漢字の書き方は、覚えても覚えなくてもいいです。 </div>;"<div class=jp> V-te も V-nai なくても  ""Whether V or not"" </div><br> Whether you memorize the way to write this kanji or not, it' fine."
<div class=jp> 犬は外でトイレをするから、天気がよくてもよくなくても、毎日散歩に連れて行かなくてはいけない。 </div>;"<div class=jp> A-te も A-nai なくても  ""whether A or not"" </div><br> Dogs go to the bathroom outside, so whether the weather is good or not, you must take them out for a walk with you."
<div class=jp> この映画は子供でも子供 {じゃ/で} なくても、楽しめます。 </div>;"<div class=jp> {ANa/ANo/N} でも {ANa/ANo/N} {じゃ／で} なくても  ""whether X or not"" </div><br> Whether you are a kid or not, this movie is enjoyable."
<div class=jp> このアパートは家賃が安いから、静かでも静か {じゃ/で} なくても、借りようと思っています。 </div>;"<div class=jp> {ANa/ANo/N} でも {ANa/ANo/N} {じゃ／で} なくても  ""whether X or not"" </div><br> This apartment's rent is cheap, so whether it is quiet or not I think I will rent it."
<div class=jp> 日本の代表的な伝統系能に、能と狂言がある。前者は悲劇で後者は喜劇だ。 </div>;"<div class=jp> 前者は（〜）{V-te/A-te/ANa で/N で/}、後者は〜  ""The former ~, and the latter ~""  This sentence structure is used to refer separately to the two things, people, etc. mentioned in the previous sentence. </div><br> Among the traditional performing arts of Japan are Noh and Kyougen. The former is a tragedy and the latter is a comedy."
<div class=jp> この大学には、韓国、中国、台湾、といったアジアの国々からの留学生がたくさんいる。 </div>;"<div class=jp> N1 {や／、} N2 {や／、} といった {N/NP}  ""like; such as N""  といった X is used to present examples of X. X is always a noun or noun phrase.  といった may be preceded by nouns, noun phrases and sentences. * If preceded by nouns, 2+ nouns are presented ** If preceded by sentences or phrases, only one sentence or phrase is presented.   などのN and のような N are similar in meaning, but they are usually not preceded by sentences. </div><br> In this university, there are many exchange students from asian countries, such as Korea, China, and Taiwan."
<div class=jp> 日本語が上手に話せるようになるには、丁寧な話し方やくだけた話し方、敬語といったスピーチレベルが違う話し方の練習もしなければならない。 </div>;"<div class=jp> Phr1(、Phr2,~)といった {N/NP}  [in this structure, Phr could also be a sentence]  ""like; such as N""  といった X is used to present examples of X. X is always a noun or noun phrase.  といった may be preceded by nouns, noun phrases and sentences. * If preceded by nouns, 2+ nouns are presented ** If preceded by sentences or phrases, only one sentence or phrase is presented.   などのN and のような N are similar in meaning, but they are usually not preceded by sentences. </div><br> In order to become able to speak Japanese skillfully, you must practice the different levels of speech like polite speaking, humble speaking and honorific speaking."
<div class=jp> 日本に留学したいと思う一方、外国に住むことに不安もある。 </div>;"<div class=jp> S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language. </div><br> While I think I want to be an exchange student in Japan, I'm a little nervous about living in a foreign country."
<div class=jp> 勉強が忙しい一方で、学費のためにアルバートもしなければならないから、毎日本当に大変です。 </div>;"<div class=jp> S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language. </div><br> I'm very busy with studying, at the same time, I have to work at my part time job to pay my tuition so every day is difficult."
<div class=jp> 日本語を勉強してみたいと思う。一方、フランス語もいいね。 </div>;"<div class=jp> S1. 一方(で) 、S2. [S1 could be a VN]  ""On the other hand,""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language. </div><br> I think I would like to learn Japanese. On the other hand, French is nice too."
<div class=jp> 将来は、ヨーロッパ、あるいは、アジアで仕事ができたらいいと思っている。 </div>;"<div class=jp> N1(、N2、〜）あるいは Nn  ""or; either ~ or ~""  あるいは is used to connect alternatives. It is usually used in formal speech or written language. </div><br> In the near future, I think it will be good if I can work in either europe or asia."
<div class=jp> メールを出すか、あるいは、電話をするか、どちらでもいいが、とにかく連絡しなくてはいけない。 </div>;"<div class=jp> S1 か、あるいは、S２ か  ""or; either ~ or ~""  あるいは is used to connect alternatives. It is usually used in formal speech or written language. </div><br> Either send a letter or place a call, either is fine, but for now you must get in contact."
<div class=jp> バスがなかなか来ない。授業に遅れてしまいそうだ。 </div>;"<div class=jp> なかなか V-nai ない  ""not easily; not readily; difficult to~; slow to; to refuse to""  なかなか with V-nai is usually used when something desirable doesn't happen easily or when something that is supposed to happen doesn't happen. </div><br> The bus is not readily coming. It seems I'll be late to class."
<div class=jp> 来週、母の弟、つまり、叔父が中国から遊びに来ます。 </div>;"<div class=jp> N1/NP1, つまり、N2/NP2 ""That is (to say); in other words; namely; (that) means; you mean ~?""  つまりis used to rephrase or restate what has just been mentioned or stated. </div><br> Next week, my mom's little brother, that is to say, my uncle is coming from China to play."
<div class=jp> 登校拒否というのは、つまり、いじめなど理由で学校に行かなくなるという意味です。 </div>;"<div class=jp> N/NP （というの）は、つまり〜{だ／（という）ことだ} ""That is (to say); in other words; namely; (that) means; you mean ~?""  つまりis used to rephrase or restate what has just been mentioned or stated. </div><br> toukoukyohi (truancy) means, namely, to stop going to school because of reasons like bullying."
<div class=jp> 将来、小学校の先生になりたいと思っています。そこで、ボランティアで子供達を教えてみることにしました。 </div>;"<div class=jp> S1, そこで, S2.  ""Because of that; therefore; so""  そこで is used to indicate and action (to be) taken because of the situation presented in S1.   それで may replace そこで  そこで may only replace それで when S2 is a controllable action.  ex.　寒かった。それで、見に来た人が少なかった。  only それで can be used here. </div><br> In the near future, I think I want to become an elementary school teacher. Because of that, I decided to try volunteering to teach children."
<div class=jp> 私はウニ以外の寿司は、何でも食べられる。 </div>;"<div class=jp> {N1/DemP} 以外の N2 ""but; except; other than; besides""  X以外のY　means ""Y, excluding X."" のY is often omitted. </div><br> I can eat any sushi except sea urchin."
<div class=jp> それ以外の日 </div>;"<div class=jp> {N1/DemP} 以外の N2 ""but; except; other than; besides""  X以外のY　means ""Y, excluding X."" のY is often omitted. </div><br> any day but that one"
<div class=jp> 週末は、勉強以外に、テニスをしたり映画を見たりします。 </div>;"<div class=jp> {N/DemP} 以外に  ""Besides N/DemP""  X以外に means ""besides X"" and に is sometimes omitted. </div><br> On the weekends, besides studying I play tennis and watch movies."
<div class=jp> どんなに大変でも、日本語の勉強は決してやめない。 </div>;"<div class=jp> 決してV-nai { ない／なかった} 決して V-masu {ません／ませんでした}  ""Never; by no means; not~ at all; not ~ in the least; definitely not""  expresses strong negation of an idea, situation, possibility, etc. or strong prohibition </div><br> No matter how difficult, I will definitely not stop my Japanese studies."
<div class=jp> 今日の試験は決してやさしくありませんでしたが、みんなよくできていました。 </div>;<div class=jp> 決して A-nai {ない／なっかた／ありません／ありませんでした}  This grammar expresses strong negation of an idea, situation, possibility, etc. or strong prohibition. </div><br> Today's test was by no means easy, but every one did well.
<div class=jp> 彼は決して悪い人間ではない。ちょっとわがままだけだ。 </div>;<div class=jp> 決して{ANa/ANo/N}　{では/じゃ} { ない／なかった／ありません／ありませんでした} </div><br> He is not a bad person at all. He is just a little selfish.
<div class=jp> アルバイトで忙しいという理由で、学校を休む学生がいます。 </div>;"<div class=jp> S-plain という理由で  ""because""  (lit. for the reason that~) is used to present the reason for a state, event, or action stated in the main clause.   The phrase is usually used in written language. </div><br> Because they are busy with part time jobs, there are students taking a break from school."
<div class=jp> これらの問題についてもっと話し合ってみる必要がある。 </div>;"<div class=jp> Demonstrative pronounら ""these; those; they; -s; and others"" [plural dem. pronouns can be used in polite speech]  The plural marker ら is often used with demonstrative pronouns and certain personal pronouns.  plural personal pronouns are not used in polite speech. </div><br> We need to try to talk together more with regard to problems like these."
<div class=jp> 彼らが言っていることはよく分からない。 </div>;"<div class=jp> Personal pronoun ら  ""these; those; they; -s; and others"" [plural dem. pronouns can be used in polite speech]  The plural marker ら is often used with demonstrative pronouns and certain personal pronouns.  plural personal pronouns are not used in polite speech. </div><br> I don't really understand the things those guys are saying."
<div class=jp> 男の子が興味を持つオタク文化に対して、カワイイ文化は女の子に人気があるようだ。 </div>;"<div class=jp> Nに対して ""whereas; on the other hand; in contrast""  に対して is used when contrasting two actions, states, situations, etc. </div><br> Boys are interested in otaku culture; one the other hand, girls are interested in the ""cute"" culture."
<div class=jp> 日本語は文法が難しいのに対して、中国語は発音が難しい。 </div>;"<div class=jp> Sのに対して ""whereas; on the other hand; in contrast""  に対して is used when contrasting two actions, states, situations, etc. </div><br> Japanese grammer is difficult, whereas in Chinese, pronunciation is difficult."
<div class=jp> 私の知っている限り、外国人が使いやすい日本語の辞書はないんですよ。 </div>;"<div class=jp> V-plain 限り ""as long as; as far as; while; until; unless; as much as; as much as (one can)""  this grammar is used when something is the case or is true as long as the condition in X holds true. It is also used to indicate the extent to which one can do something or one knows something. (as far as one can; as far as one knows) </div><br> As far as I know, there are no Japanese dictionaries that are easy for foreigners to use."
<div class=jp> 私はこの仕事が終わらない限り、家に帰ることが出来ない。 </div>;"<div class=jp> V-plain 限り ""as long as; as far as; while; until; unless; as much as; as much as (one can)""  this grammar is used when something is the case or is true as long as the condition in X holds true. It is also used to indicate the extent to which one can do something or one knows something. (as far as one can; as far as one knows) </div><br> Until this job is finished, I can't return home."
<div class=jp> 本当である限り 本当でない限り </div>;"<div class=jp> ANoで {ある／ない} V-plain 限り ""as long as; as far as; while; until; unless; as much as; as much as (one can)""  this grammar is used when something is the case or is true as long as the condition in X holds true. It is also used to indicate the extent to which one can do something or one knows something. (as far as one can; as far as one knows) </div><br> As long as it's true... As long as it isn't true..."
<div class=jp> 雨が強く降ってきたにもかかわらず、サッカーの試合は続けられた。 </div>;"<div class=jp> X にもかかわらず Y where X is  {V/A}-plain   ANa {な／じゃない／だった／じゃなかった}  N {の／じゃない／だった／じゃなかった}  ""in spite of (the fact that ~); despite (the fact that ~); although; though; nevertheless""  This construction is used to mean ""Y in spite of X."" It is used when Y is the case even though Y is not usually expected from X. </div><br> Despite the fact that it came to rain fiercely, the soccer match continued."
<div class=jp> せっかく日本語を３年も勉強したのだから、ぜひ一度、日本に行ってみたいです。 </div>;"<div class=jp> せっかく V {のだから/のに} ""with effort; at great pain; take the trouble to do ~; ~, which is a rare occasion/event/etc.""  せっかく is used in 2 situations: (1) when the speaker/writer does something with a lot of effort or at great pain ad therefore he/she wants to make use of it; or, in spite of the effort or pain, he/she cannot make use of it. (this is the case here) </div><br> I took the trouble to study Japanese for as many as 3 years, so at least once I want to try going to Japan."
<div class=jp> せっかくケーキを焼いたのに、誰も食べてくれなかったから、がっかりした。 </div>;"<div class=jp> せっかく V {のだから/のに} ""with effort; at great pain; take the trouble to do ~; ~, which is a rare occasion/event/etc.""  せっかく is used in 2 situations: (1) when the speaker/writer does something with a lot of effort or at great pain ad therefore he/she wants to make use of it; or, in spite of the effort or pain, he/she cannot make use of it. (this is the case here) </div><br> Even though I took the trouble to bake a cake, nobody ate it and I was disappointed."
<div class=jp> せっかくの野球の試合が雨で中止になってしまった。 </div>;"<div class=jp> せっかくのN ""with effort; at great pain; take the trouble to do ~; ~, which is a rare occasion/event/etc.""  せっかく is used in 2 situations: (2) when a given opportunity is rare and therefore he/she wants to make use of it; or, in spite of their opportunity, he/she cannot make use of it </div><br> The rare baseball match was called off for rain."
<div class=jp> せっかくですが、今日は仕事が忙しくて。 </div>;"<div class=jp> せっかく{ですが／ですけど／だけど／etc}  ""with effort; at great pain; take the trouble to do ~; ~, which is a rare occasion/event/etc.""  せっかく is used in 2 situations: (2) when a given opportunity is rare and therefore he/she wants to make use of it; or, in spite of their opportunity, he/she cannot make use of it </div><br> This is a rare (event, invitation, etc), but I'm busy with work today..."
<div class=jp> 春と言っても、寒くてまだセーターを着ている。 </div>;"<div class=jp> {ANa/N} + {だ／じゃない／だった／じゃなかった} {と／って} 言っても  ""although ~ say/said that ~; even though ~ say/said that ~"" </div><br> Even though they say it is spring, it is cold and we are still wearing sweaters."
<div class=jp> この文法は難しいと言っても、全部分からないわけではない。 </div>;"<div class=jp> {V/A}-plain {と/って} 言っても  ""although ~ say/said that ~; even though ~ say/said that ~""  Its used to clarify what has just been said in order to avoid misunderstanding. って is used in place of と in casual conversation or writing. </div><br> Even though they said this grammar was hard, it's not like I can't understand all of it."
<div class=jp> 予定が思うように進まないので、とても困っています。 </div>;"<div class=jp> 思うように〜ない [->typically, ~ is V-potential]  ""not ~ as one wishes""  This phrase means that something is not in accord with the speaker's/writer's (or the subject's) wish or desire.  The verb potential form is usually used in this structure.) </div><br> Plans are not proceeding as wished; it's very troubling."
<div class=jp> 私はチョコレートが死ぬほど好きだ。毎日でも食べる。 </div>;"<div class=jp> V-plain.non-past ほど ""to the extent that~ ; so~ that ~ (almost)~; not as ~ as N; to (this/that) degree; (this/that) much""  The particle ほど is used to express the degree of a state. When a sentence precedes ほど, the element just before ほど is a verb. </div><br> I love chocolate to death! I eat it almost every day."
<div class=jp> 私は日本語が上手に話せることは話せるが、スミスさんほどではない。 </div>;"<div class=jp> N のほど  ""to the extent that~ ; so~ that ~ (almost)~; not as ~ as N; to (this/that) degree; (this/that) much""  The particle ほど is used to express the degree of a state. When a sentence precedes ほど, the element just before ほど is a verb </div><br> I can certainly speak Japanese, but not the Smith's level"
<div class=jp> これほどすばらしい絵を見たことがない。 </div>;"<div class=jp> DemPほど ""to the extent that~ ; so~ that ~ (almost)~; not as ~ as N; to (this/that) degree; (this/that) much""  The particle ほど is used to express the degree of a state. When a sentence precedes ほど, the element just before ほど is a verb </div><br> I have never seen a painting as wonderful as this."
<div class=jp> 1年に700万人以上の人が訪れるという。 </div>;"<div class=jp> S-plain という ""It is said that ~; They say that ~""  This structure indicate that the preceding information is not first hand. This is a polite form. </div><br> It is said over 7 million visit each year."
<div class=jp> 子供には、子供の年齢に会った本を与えた方がいいですよ。 </div>;"<div class=jp> N1 に会った N2  ""N2 suitable for N1"" </div><br> For children, it is better to give children books suitable to their age."
<div class=jp> 病状に会わせて、いろいろな薬が使われる。 </div>;"<div class=jp> N に会わせて  ""making ~ suitable for N; according to N""  The literal meaning this grammar is ""fitting/matching/adjusting something to N"" and is often used to mean ""making something suitable for N"" or ""according to N"" </div><br> Various medicines are used according to the condition of the patient."
<div class=jp> 冬の間、カエルは、まるで死んだように動きません。 </div>;"<div class=jp> まるで V-plain ように ""as if ~ (were/-ed); just like""  This structure is used to introduce  a simile, i.e., to describe a thing, person, action, etc. by comparing it with a similar thing, person, action, etc. まるで is an emphatic marker. </div><br> During winter, as if they were dead, frogs don't move."
<div class=jp> まだ春なのに、今日はまるで夏のように暑い。 </div>;"<div class=jp> まるで N {の／じゃない／だった／じゃなかった} ように  ""as if ~ (were/-ed); just like""  This structure is used to introduce  a simile, i.e., to describe a thing, person, action, etc. by comparing it with a similar thing, person, action, etc. まるで is an emphatic marker. </div><br> Even though it's still spring, it's hot just like it were summer."
<div class=jp> あの小娘は、まるで子猫のようだ。 </div>;"<div class=jp> Sentence ending form: 〜ようだ。 ""as if ~ (were/-ed); just like""  This structure is used to introduce  a simile, i.e., to describe a thing, person, action, etc. by comparing it with a similar thing, person, action, etc. まるで is an emphatic marker. </div><br> That young girl is just like a kitten."
