ある日、うさぎとかめが競走をしました。さて、どちらがレースに勝ったでしょうか。;One day, a rabbit and a turtle raced. Well now, which one won the race do you suppose?;"(S1.) さて、S2.  ""well; now; well now""  さて always occurs at the beginning of a sentence and signals that (a) the speaker/writer is beginning a new topic (the new topic and the previous topic may be part of the same discourse)  (b) the speaker/writer is going to ask a question about the information just provided, AS SEEN HERE or  (c) the speaker is leaving.  さてis not used in casual situations."
さて、もう遅いですだら、今日はこれで失礼します。;Well, its already late, so I'm going to excuse myself for today.;"(S1.) さて、S2.  ""well; now; well now""  さて always occurs at the beginning of a sentence and signals that (a) the speaker/writer is beginning a new topic (the new topic and the previous topic may be part of the same discourse)  (b) the speaker/writer is going to ask a question about the information just provided, or  (c) the speaker is leaving. AS SEEN HERE  さてis not used in casual situations."
古代のヨーロッパはローマを中心として発展した。;Ancient Europe developed with Rome at its center.;"N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N."
地球や火星、木星、金星などの惑星は、太陽を中心として回っている;The planets Earth, Mars, Jupiter, Venus, etc. go around their center, the sun.;"N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N."
示教に熱心な信者は、示教活動を中心に生活をしている。;The most fervent followers of religions center their lives around religious activities.;"N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N."
台風が近いづいているため、九州を中心に大雨が降っている。;Due to the approaching typhoon, heavy rain is falling, centered in Kyushu.;"N を 中心 {と/に} (して）  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  Nを中心(と/に)する literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify verbs. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N."
私は、最近、日本の若者言語を中心とした言語の研究をしています。;Lately, I am making the language of young Japanese people the focus of my language research.;"N1を中心(と/に)した N2 (= N1中心のN2)  ""(centering) around; focusing on; mainly; with N as the center/focus/leader/etc.""  N1を中心(と/に)する   literally means ""to make N the center."" This phrase takes 2 forms. The form used here is used to modify nouns. The phrase indicates that something takes place around N or with N as the center/focus, or that someone does something focusing on N."
日本と私の国は、朝と夜が逆だ。いま、こちらは午後９時だが、日本は午前１０時だ。;The mornings and evenings in my country are opposite that of Japan. Here it is 9PM, but in Japan it is 10AM.;"X は 逆 だ。 ""be opposite; the other way""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended."
私と両親の教えはいつも逆だ。どうしてこんなに意見が違うのだろう。;My ideas and my parents, ideas are always opposite. Why do we have such different opinions on things?;"X は 逆 だ。 ""be opposite; the other way""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended."
ダイエットのために運動を始めたら、おなかが空いてたくさん食べてしまい、逆に太ってしまった。;When I started exercising to lose weight, I got hungry and ate a lot, so I gained weight contrary to my intention.;"逆 に V。 ""in the opposite direction; the other way; the wrong way; contrary to one's expectations; contrary to one's intention; conversely""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended."
日本語で数字を１００から逆に数えてみて下さい。;Try counting backwards (lit. numbers in the opposite direction) from 100 in Japanese, please.;"逆 に V。 ""in the opposite direction; the other way; the wrong way; contrary to one's expectations; contrary to one's intention; conversely""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended."
一方通行の道だということを知らないで、逆の方向に進んでしまい、警察につかまってしまった。;I went against traffic, not realizing it was a one-way street, and ended up getting pulled over by the police.;"逆 の N。 ""opposite N; the reverse of N""   逆 is used to indicate that X's way of doing something is the opposite of Y's way of doing it, or that the way X is or the way X happens is the opposite of the way Y is or the way Y happens. In different contexts, ぎゃくindicates that X's way of doing something, the way X is or the way X happens is the opposite of the way which is common, expected or intended."
あの映画は面白いはずだよ。映画先行の友達が3回も見たって言ってたから。;That movie must be interesting because my friend majoring in film studies told me that he'd seen it three times.;"{V/A} -plain はず　[seen here]  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun."
その本なら、大学の図書館に行けば、あるはずだよ。;That book? They should have it at the university library - I've borrowed it before.;"{V/A} -plain はず　[seen here]  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun."
田中さんからメールの返事ができない。送ったはずのメールが届かなかったようだ。;Mr. Tanaka hasn't replied to my e-mail. I'm sure I sent it, but it looks like it didn't reach him.;"{V/A} -plain はず　[seen here]  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun."
今月の家賃を払ったはずなのに、大家さんにまだもらっていないと言われた。変だなあ。;I know I already paid my rent for this month, but my landlord told me he hasn't gotten it yet. How weird.;"{V/A} -plain はず　[seen here]  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun."
その野球選手は、道具を作って切れた人たちのことを教えたら、バットを打ったり、グローブを投げたりするなんてできるはずがないと言った。;That baseball player said that if one thinks about the people who made the equipment, he'd never be able to do something so callous as break a bat or throw a glove.;"{V/A} -plain はず　[seen here]  ANa {な/じゃない/だった/じゃなかった)  N {の/じゃない/だった/じゃなかった}  ""Should; I expect that ~; I believe that~""  The dependent noun はず indicates that the speaker/writer or someone he/she empathizes with believes or expects that what is stated before はず is true based on his/her knowledge or memory at the moment of speech or at the time of the event stated in the main clause. The negative form can be either 〜ないはずだ or 〜はずがない.However, the sense of negation is stronger in はずがない. When Sはずだ modifies a noun, の must be used between はず and the noun."
この点について、もう一度、説明していただきませんか。;Would you please explain this point once more?;"DemA点  ""point; aspect; viewpoint; respect""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."""
この留学プログラムは、ホームステイができるという点が、セールスポイントですね。;The fact that this study abroad program provides students with the opportunity to do a homestay is one of its selling points, isn't it?;"N {という/の} 点で (は） ""in terms of ~; with regard to ~; with respect to ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."""
店に行かなくても買い物ができるという点が、ネットショッピングに人気がある点です。;The fact that you can shop without going to the store is one of the factors contributing to online shopping's popularity.;"DemA点  ""point; aspect; viewpoint; respect""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."""
サービスという点では、日本のデパートは最高だ。;Japanese departments stores are the best in terms of service.;"N {という/の} 点で (は） ""in terms of ~; with regard to ~; with respect to ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."""
この車はガソリンがなくても走れるという点で環境(environment) にいいですが、値段が高いです。;This car is good to the environment in that it doesn't need gasoline to run, but it is expensive.;"S +　という点で  ""in that ~""  点 is used to mean ""point"" (in the sense of a single, fact, idea or opinion in an argument, discussion, etc.), ""aspect,"" or ""viewpoint/standpoint."""
漢字を覚えば覚えほど、単語の数がますます増えて、ますます日本語が分かるようになります。;The more you memorize kanji, the more and more the number of your vocabulary will increase, and you will come to understand Japanese even more.;"ますます(~)V ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。"
台風が近づいてきたので、風がますます強くなってきた。;Because a typhoon drew near, the wind grew stronger and stronger.;"ますます A-stem くなる  increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。"
デートをし始めて、彼のことがますます好きになった。;I've come to like him even more since we started dating.;"ますます Adv  ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。"
話すのは速すぎので、ますますゆっくり話すようにする。;I talk too fast, I'm trying to talk increasingly slower.;"ますます Adv  ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。"
歌の次にダンスが始まりました。すると、ますますたくさんの人が集まってきました。;After the singing ended, the dancing began, and more and more people gathered around.;"ますます Adv  ""more and more; -er and -er; increasingly; even more; even -er; still more; still -er""  ますます occurs with verbs, the adverbial forms of adjectives and adverbs. It indicates that something happens to an even greater (or lesser) degree than before. ますます is NOT used for future controllable events. For example, it cannot replace もっともっと in もっともっとがんばって下さい。"
この作文は、コンピュータで書き直して、来週の月曜日に出して下さい。;Use the computer to rewrite this essay, then turn it in monday of next week.;"V-masu 直す ""again, re-V""  直す, when attached to the masu-stems of verbs, creates compound verbs with the meaning ""again; re-."""
分からないときは、もう一度、読み直してみるといいですよ。;When you don't understand something, it helps to read it one more time.;"V-masu 直す ""again, re-V""  直す, when attached to the masu-stems of verbs, creates compound verbs with the meaning ""again; re-."""
ビデオの日本語が分からなかったので、もう一度、聞き直したら、今度はよくわかった。;I didn't understand the Japanese in the video, so I watched it over again, and this time I got it.;"V-masu 直す ""again, re-V""  直す, when attached to the masu-stems of verbs, creates compound verbs with the meaning ""again; re-."""
今、ちょっと忙しくて、電話で話してられないから、後で私からかけなおしてもいい？;I'm a little busy right now, so I can't talk on the phone any longer. Can I call you back later?;"V-masu 直す ""again, re-V""  直す, when attached to the masu-stems of verbs, creates compound verbs with the meaning ""again; re-."""
黒澤明の「七人の侍」という映画は面白いことは面白いけど、ちょっと長すぎると思う。;Akira Kurosawa's The Seven Samurai is an interesting enough movie, but I think it's a little too long.;"{V/A} - plain.aff ことは {V/A}-plain.aff (が／けれど）  ""It is certainly true that~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark."
作文を書いたことは書いたけれど、まだ間違いがたくさんあるから書き直さなくてはいけない。;I have written my composition, but there are still lots of errors and I need to do a rewrite.;"{V/A} - plain.aff ことは {V/A}-plain.aff (が／けれど）  ""It is certainly true that~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark."
私はテニスをすることはしますが、あまり上手じゃありません。;I do play tennis, but I'm not very good at it.;"{V/A} - plain.aff ことは {V/A}-plain.aff (が／けれど）  ""It is certainly true that~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark."
このアパートは駅に近くて便利なことは便利だけれど、家賃はとても高いです。;It's true that this apartment is close to the station and is convenient, but the rent is really high.;"ANa {な/だった} ことは ANa {だ/だった} が  ""It is certainly true that ~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark."
あの人は、いい人はいい人だけど、ちょっとがんこ(stubborn)だね。;Sure, he's a good person, but he's a little stubborn.;"NP は NP {だ／だった}が [alternatively: NP {だった}ことは NP {だ/だった} が]  ""It is certainly true that ~, but; indeed ~, but; do V ~, but; ~ is/are/was/etc. ~, but""  This structure is used when the speaker/writer admits that the proposition is true but wants to qualify the proposition with an additional remark."
友達が手伝ってくれたおかげで、仕事が早く終わった。;Thanks to my friend helping me out, work ended early.;"{V/A}-plain　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
大学院で勉強できるのは、授業料を払ってくれる兄のおかげだ。;It is due to my elder brother, who pays my tuition, that I'm able to go to graduate school.;"N {の/じゃない／だった／じゃなかった}　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
昨日、学校へ行く途中で交通事故にあったが、シートベルトのおかげで、命が助かった。;"Yesterday on the way to school I was in a traffic accident; however, thanks to my seat belt, my life was saved.";"N {の/じゃない／だった／じゃなかった}　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
ハンサムなせいで、うそを信じて、ばかなことをしました。;Because he was handsome, I believed his lies and did foolish things.;"ANa {な/じゃない／だった／じゃなかった} せい／おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
シートベルトのおかげで、大丈夫でした。;Thanks to the seatbelt, I was ok.;"N {の/じゃない／だった／じゃなかった}　おかげ  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
ゆうべ飲み過ぎたせいで、朝から頭がガンガンする。;I drank too much alst night, so my head has been throbbing since this morning.;"{V/A}-plain せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
犬のせいじゃない！;It's not because (the fault of) the dog!;"N {の/じゃない／だった／じゃなかった} せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result.  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
1日中コンピュータを使っているせいで、目が悪くなってしまった。;Because I use a computer all day long, my eyesight has gotten worse.;"{V/A}-plain せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
A:　チームが負けたのは、ピッチャーが弱かったせいだ。B:　そんなことないよ。ピッチャだけのせいじゃないよ。;A: The team lost because the pitcher's not good. B: That's not true! It wasn't just the pitcher's fault.;"{V/A}-plain せい  ""because; due to""  Both おかげ and せい are dependent nouns indicating cause. The former is used when the cause brings about a desirable result, and the latter when the cause brings about an unwanted result."
「とびら」で勉強するようになって、学生たちは日本語がどんどん上手になってきた。;Since we started using Tobira, the students' Japanese has been getting better by leaps and bounds.;"どんどん-V  ""at a fast pace; one after another; keep V-ing vigorously; with no hesitation; with no delay""  どんどん expresses the idea that something proceeds from one stage to the next or continues to happen at a fast pace with no delay, or that someone keeps doing something with no hesitation. In some situations both ますますand どんどん can be used, bearing in mind that ますます does not convey the idea that something happens at a fast pace and cannot describe a controllable future action."
地球温暖化のせいで、グリーンランドの氷がどんどん溶けて(to melt)いるそうだ。;I heard that due to global warming the ice around Greenland is melting at a fast pace.;"どんどん-V  ""at a fast pace; one after another; keep V-ing vigorously; with no hesitation; with no delay""  どんどん expresses the idea that something proceeds from one stage to the next or continues to happen at a fast pace with no delay, or that someone keeps doing something with no hesitation. In some situations both ますますand どんどん can be used, bearing in mind that ますます does not convey the idea that something happens at a fast pace and cannot describe a controllable future action."
日食(solar eclipse)を見ているうちに、どんどん空が暗くなってきて、ついに真っ暗になってしまった。;As I watched the solar eclipse, the sky got rapidly darker and darker and finally became pitch black.;"どんどん-V  ""at a fast pace; one after another; keep V-ing vigorously; with no hesitation; with no delay""  どんどん expresses the idea that something proceeds from one stage to the next or continues to happen at a fast pace with no delay, or that someone keeps doing something with no hesitation. In some situations both ますますand どんどん can be used, bearing in mind that ますます does not convey the idea that something happens at a fast pace and cannot describe a controllable future action."
分からなかったら、どんどん質問してください。フィードバックもどんどんしてくださいね。;If you don't understand, don't hestitate to ask questions. Don't be afraid to give me feedback, either, ok?;"どんどん-V  ""at a fast pace; one after another; keep V-ing vigorously; with no hesitation; with no delay""  どんどん expresses the idea that something proceeds from one stage to the next or continues to happen at a fast pace with no delay, or that someone keeps doing something with no hesitation. In some situations both ますますand どんどん can be used, bearing in mind that ますます does not convey the idea that something happens at a fast pace and cannot describe a controllable future action."
私はもう５回も日本に行っています。行くたびに、新しいことを学んで帰ります。;I've been to Japan as many as five times now and, each time I go there, I come back with new knowledge.;"V-plain.non-past たびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time."
ポチは僕が大学に入る前はまだ子供だったのに、休みに家に帰るたびに、どんどん大きくなっている。;Before I went off to college, Pochi was still just a puppy, but every time I come home for break he's gotten so much bigger.;"V-plain.non-past たびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time."
私の大学のチームは試合に出るたびに、負けてしまう。もっと強くなってほしいなあ。;My university's team loses every match they have. I whish they'd get better.;"V-plain.non-past たびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time."
母が病気なので、休みのたびに家に帰るようにしています。;My mother's sick, so every time we have a break I try to go home.;"Nのたびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time."
彼は、デートのたびにおいしいレストランに連れて行ってくれる。;He takes me to a good restaurant every time we go out on a date.;"Nのたびに  ""every time; each time; on every ~; whenever""  たびに expresses the idea that each time someone does something, something else takes place. When たびに is modified by a noun, the noun refers to an action or certain time."
とうとう博士論文が完成した。5年もかかってしまった。;My doctoral dissertation is finally complete. It took me five whole years.;"とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal."
子供の時から長い間練習し続けて、とうとうオリンピックに参加することができた。;I've been practicing ever since I was a child, and now at last I'm getting to compete in the Olympics.;"とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal."
彼は、その数学の問題を何時間も教えたが、答えが分からなかったので、とうとうあきらめてしまった。;He spent hours thinking about that math problem, but he couldn't come up with the answer, so in the end he gave up.;"とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal."
彼は医者のアドバイスを聞かないでタバコを吸い続け、とうとう肺がん(lung cancer)になってしまった。;He ignored the doctor's advice and kept smoking, and eventually he ended up with lung cancer.;"とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal."
15年も飼っていた犬が、年を取ってとうとう死んでしまったので、とても悲しい。;I'm really sad because the dog I've had for 15 long years has finally died.;"とうとう V  ""finally; at (long) last; eventually; in the end; after all""  とうとう indicates that an expected situation has occurred after an extended period of time. The adverb ついに is similar to とうとう and can be used in the place of とうとう.  ついに is more formal."
この漢字の書き方は、覚えても覚えなくてもいいです。;It doesn't matter whether or not you memorize the way to write this kanji.;"V-te も V-nai なくても  ""Whether V or not"""
書いてあることが分かっても分からなくても、とにかく最後まで読んでみましょう。;Whether or not you understand what's written, try to read all the way to the end.;"V-te も V-nai なくても  ""Whether V or not"""
犬は外でトイレをするから、天気がよくてもよくなくても、毎日散歩に連れて行かなくてはいけない。;Dogs go to the toilet outside, so whether it's nice out or not you have to take them for a walk every day.;"A-te も A-nai なくても  ""whether A or not"""
この映画は子供でも子供 {じゃ/で} なくても、楽しめます。;Whether you're a kid or not, you can enjoy this film.;"{ANa/ANo/N} でも {ANa/ANo/N} {じゃ／で} なくても  ""whether X or not"""
このアパートは家賃が安いから、静かでも静か {じゃ/で} なくても、借りようと思っています。;The rent for this apartment is cheap, so whether it's quiet or not I'm thinking about renting it.;"{ANa/ANo/N} でも {ANa/ANo/N} {じゃ／で} なくても  ""whether X or not"""
日本の代表的な伝統系能に、能と狂言がある。前者は悲劇で後者は喜劇だ。;Among the traditional performing arts of Japan are Noh and Kyougen. The former is a tragedy and the latter is a comedy.;"前者は（〜）{V-te/A-te/ANa で/N で/}、後者は〜  ""The former ~, and the latter ~""  This sentence structure is used to refer separately to the two things, people, etc. mentioned in the previous sentence."
日本のお城と言えば、姫路城や大阪城が有名だ。全種は兵庫県にあって、後者は大阪府にある。;When it comes to Japanese castles, Himeji Castle and Osaka Castle are famous. The former is in Hyogo prefecture and the latter is in Osaka prefecture.;"前者は（〜）{V-te/A-te/ANa で/N で/}、後者は〜  ""The former ~, and the latter ~""  This sentence structure is used to refer separately to the two things, people, etc. mentioned in the previous sentence."
手塚治虫が描いた漫画では「ジャングル大帝」や「ブラックジャック」が人気がある。前者は白いライオンの話で、後者はどんな病気でも直すことができる医者の話だ。;Among the manga Tezuka Osamu wrote, Kimba the White Lion and Black Jack are popular. The former is the story of a white lion and the latter is the story of a doctor who can cure any disease.;"前者は（〜）{V-te/A-te/ANa で/N で/}、後者は〜  ""The former ~, and the latter ~""  This sentence structure is used to refer separately to the two things, people, etc. mentioned in the previous sentence."
この大学には、韓国、中国、台湾、といったアジアの国々からの留学生がたくさんいる。;There are many international students from Asian countries such as Korea, China, and Taiwan at this university.;"N1 {や／、} N2 {や／、} といった {N/NP}  ""like; such as N""  といった X is used to present examples of X. X is always a noun or noun phrase.  といった may be preceded by nouns, noun phrases and sentences. * If preceded by nouns, 2+ nouns are presented ** If preceded by sentences or phrases, only one sentence or phrase is presented.   などのN and のような N are similar in meaning, but they are usually not preceded by sentences."
日本語が上手に話せるようになるには、丁寧な話し方やくだけた話し方、敬語といったスピーチレベルが違う話し方の練習もしなければならない。;In order to improve one's skill in speaking Japanese, it is necessary to practice speech styles in a variety of different registers, from polite speech to casual speech to honorific speech.;"Phr1(、Phr2,~)といった {N/NP}  [in this structure, Phr could also be a sentence]  ""like; such as N""  といった X is used to present examples of X. X is always a noun or noun phrase.  といった may be preceded by nouns, noun phrases and sentences. * If preceded by nouns, 2+ nouns are presented ** If preceded by sentences or phrases, only one sentence or phrase is presented.   などのN and のような N are similar in meaning, but they are usually not preceded by sentences."
どの国の言葉でも、丁寧になればなる補文が長くなるといった傾向がある。;No matter what language, the higher the level of politeness, the longer the sentence tends to become.;"Phr1(、Phr2,~)といった {N/NP}  [in this structure, Phr could also be a sentence]  ""like; such as N""  といった X is used to present examples of X. X is always a noun or noun phrase.  といった may be preceded by nouns, noun phrases and sentences. * If preceded by nouns, 2+ nouns are presented ** If preceded by sentences or phrases, only one sentence or phrase is presented.   などのN and のような N are similar in meaning, but they are usually not preceded by sentences."
日本の義務教育は小学校が6年、中学校が3年である。一方私の組んでは、小学校だけが義務教育で、中学校から入ってもいかなくてもいい。しかし、ほとんどの子供たちは中学校に進学(to go on to)する。;Compulsory education in Japan is made up of six years of elementary school and three of middle school. On the other hand, in my country only elementary school is compulsary, and schooling is optional from middle school on. Still, most students go on to middle school.;"S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
カタカナは外国から日本に入ってきた言葉や、動物、桜の名前など、特別な名詞に使われます。一方、ひらがなは、助詞や文末、送り仮名などに使われることが多いです。;Katakana is used to write foreign loan words and certain nounds such as animal and flower names. Hiragana, on the other hand, is used mostly for particles, sentence endings, and okurigana (i.e., hiragara that follow kanji when they represent a single word, as in 大きい).;"S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
日本に留学したいと思う一方、外国に住むことに不安もある。;While I think I want to be an exchange student in Japan, I'm a little nervous about living in a foreign country.;"S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
子供たちの学力が低下する一方で、受験戦争はますます激しくなっている。;While children's academic skills decline, the entrance exam wars become more and more fierce.;"S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
勉強が忙しい一方で、学費(tuition)のためにアルバイトもしなければならないから、毎日本当に大変だ。;While I'm busy with my studies, at the same time I have to work a part-time job to pay my tuition, so every day is a real struggle.;"S1　一方（で）、S2.  ""While; when; at the same time; on the other hand""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
日本語を勉強してみたいと思う。一方、フランス語もいいね。;I think I would like to learn Japanese. On the other hand, French is nice too.;"S1. 一方(で) 、S2. [S1 could be a VN]  ""On the other hand,""  The conjunction 一方 is used to present two contrastive situations or two concurrent states, events or actions.  一方 is usually used in written language."
